,latitude,longitude,color,most similar,type
19694,28.5,4.3,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19695,28.5,4.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19696,28.5,4.5,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19697,28.5,4.6,"(252, 250, 246)","(255, 255, 255)",HYPER ARID
19698,28.5,4.7,"(252, 250, 245)","(255, 255, 255)",HYPER ARID
19699,28.5,4.8,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19700,28.5,4.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19701,28.5,5.0,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19702,28.5,5.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19703,28.5,5.2,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19704,28.5,5.3,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19705,28.5,5.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19706,28.5,5.5,"(252, 250, 245)","(255, 255, 255)",HYPER ARID
19707,28.5,5.6,"(252, 250, 245)","(255, 255, 255)",HYPER ARID
19708,28.5,5.7,"(252, 250, 245)","(255, 255, 255)",HYPER ARID
19709,28.5,5.8,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19710,28.5,5.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19711,28.5,6.0,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19712,28.5,6.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19713,28.5,6.2,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19714,28.5,6.3,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19715,28.5,6.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19716,28.5,6.5,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19717,28.5,6.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19718,28.5,6.7,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19719,28.5,6.8,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19720,28.5,6.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19721,28.5,7.0,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19722,28.5,7.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19723,28.5,7.2,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19724,28.5,7.3,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19725,28.5,7.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19726,28.5,7.5,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19727,28.5,7.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19728,28.5,7.7,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19729,28.5,7.8,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19730,28.5,7.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19731,28.5,8.0,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19732,28.5,8.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19733,28.5,8.2,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19734,28.5,8.3,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19735,28.5,8.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19736,28.5,8.5,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
19737,28.5,8.6,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
19738,28.5,8.7,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
19739,28.5,8.8,"(252, 250, 244)","(255, 255, 255)",HYPER ARID
19740,28.5,8.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19741,28.5,9.0,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19742,28.5,9.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19743,28.5,9.2,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19744,28.5,9.3,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19745,28.5,9.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19746,28.5,9.5,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19747,28.5,9.6,"(241, 249, 246)","(255, 255, 255)",HYPER ARID
19748,28.5,9.7,"(154, 167, 185)","(88, 211, 150)",HUMID
19749,28.5,9.8,"(111, 129, 159)","(88, 211, 150)",HUMID
19750,28.5,9.9,"(227, 240, 248)","(255, 255, 255)",HYPER ARID
19751,28.5,10.0,"(249, 249, 248)","(255, 255, 255)",HYPER ARID
19752,28.5,10.1,"(250, 249, 246)","(255, 255, 255)",HYPER ARID
19753,28.5,10.2,"(247, 250, 248)","(255, 255, 255)",HYPER ARID
19754,28.5,10.3,"(248, 250, 248)","(255, 255, 255)",HYPER ARID
19755,28.5,10.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19756,28.5,10.5,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19757,28.5,10.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19758,28.5,10.7,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19759,28.5,10.8,"(252, 250, 243)","(255, 255, 255)",HYPER ARID
19760,28.5,10.9,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
19761,28.5,11.0,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
19762,28.5,11.1,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
19763,28.5,11.2,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
19764,28.5,11.3,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
19765,28.5,11.4,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
19766,28.5,11.5,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19767,28.5,11.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19768,28.5,11.7,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19769,28.5,11.8,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19770,28.5,11.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19771,28.5,12.0,"(250, 250, 248)","(255, 255, 255)",HYPER ARID
19772,28.5,12.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19773,28.5,12.2,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19774,28.5,12.3,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19775,28.5,12.4,"(247, 245, 241)","(255, 255, 255)",HYPER ARID
19776,28.6,-8.1,"(250, 250, 247)","(255, 255, 255)",HYPER ARID
19777,28.6,-8.0,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19778,28.6,-7.9,"(250, 250, 244)","(255, 255, 255)",HYPER ARID
19779,28.6,-7.8,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19780,28.6,-7.7,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19781,28.6,-7.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19782,28.6,-7.5,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19783,28.6,-7.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19784,28.6,-7.3,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19785,28.6,-7.2,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19786,28.6,-7.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19787,28.6,-7.0,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19788,28.6,-6.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19789,28.6,-6.8,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19790,28.6,-6.7,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19791,28.6,-6.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19792,28.6,-6.5,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19793,28.6,-6.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19794,28.6,-6.3,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19795,28.6,-6.2,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19796,28.6,-6.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19797,28.6,-6.0,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19798,28.6,-5.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19799,28.6,-5.8,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19800,28.6,-5.7,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19801,28.6,-5.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19802,28.6,-5.5,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19803,28.6,-5.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19804,28.6,-5.3,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19805,28.6,-5.2,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19806,28.6,-5.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19807,28.6,-5.0,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19808,28.6,-4.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19809,28.6,-4.8,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19810,28.6,-4.7,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19811,28.6,-4.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19812,28.6,-4.5,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
19813,28.6,-4.4,"(252, 249, 241)","(255, 255, 255)",HYPER ARID
19814,28.6,-4.3,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
19815,28.6,-4.2,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
19816,28.6,-4.1,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
19817,28.6,-4.0,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
19818,28.6,-3.9,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
19819,28.6,-3.8,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
19820,28.6,-3.7,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
19821,28.6,-3.6,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
19822,28.6,-3.5,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
19823,28.6,-3.4,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
19824,28.6,-3.3,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
19825,28.6,-3.2,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
19826,28.6,-3.1,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
19827,28.6,-3.0,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
19828,28.6,-2.9,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
19829,28.6,-2.8,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
19830,28.6,-2.7,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
19831,28.6,-2.6,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
19832,28.6,-2.5,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
19833,28.6,-2.4,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
19834,28.6,-2.3,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
19835,28.6,-2.2,"(252, 249, 241)","(255, 255, 255)",HYPER ARID
19836,28.6,-2.1,"(253, 250, 242)","(255, 255, 255)",HYPER ARID
19837,28.6,-2.0,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19838,28.6,-1.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19839,28.6,-1.8,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19840,28.6,-1.7,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19841,28.6,-1.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19842,28.6,-1.5,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19843,28.6,-1.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19844,28.6,-1.3,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19845,28.6,-1.2,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19846,28.6,-1.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19847,28.6,-1.0,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19848,28.6,-0.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19849,28.6,-0.8,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19850,28.6,-0.7,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19851,28.6,-0.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19852,28.6,-0.5,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19853,28.6,-0.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19854,28.6,-0.3,"(244, 240, 242)","(255, 255, 255)",HYPER ARID
19855,28.6,-0.2,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19856,28.6,-0.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19857,28.6,0.0,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19858,28.6,0.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19859,28.6,0.2,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19860,28.6,0.3,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19861,28.6,0.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19862,28.6,0.5,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19863,28.6,0.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19864,28.6,0.7,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19865,28.6,0.8,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19866,28.6,0.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19867,28.6,1.0,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19868,28.6,1.1,"(245, 242, 243)","(255, 255, 255)",HYPER ARID
19869,28.6,1.2,"(247, 245, 245)","(255, 255, 255)",HYPER ARID
19870,28.6,1.3,"(247, 245, 245)","(255, 255, 255)",HYPER ARID
19871,28.6,1.4,"(247, 244, 244)","(255, 255, 255)",HYPER ARID
19872,28.6,1.5,"(246, 243, 244)","(255, 255, 255)",HYPER ARID
19873,28.6,1.6,"(245, 242, 243)","(255, 255, 255)",HYPER ARID
19874,28.6,1.7,"(245, 241, 243)","(255, 255, 255)",HYPER ARID
19875,28.6,1.8,"(242, 238, 240)","(255, 255, 255)",HYPER ARID
19876,28.6,1.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19877,28.6,2.0,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19878,28.6,2.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19879,28.6,2.2,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19880,28.6,2.3,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19881,28.6,2.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19882,28.6,2.5,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19883,28.6,2.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19884,28.6,2.7,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19885,28.6,2.8,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19886,28.6,2.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19887,28.6,3.0,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19888,28.6,3.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19889,28.6,3.2,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19890,28.6,3.3,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19891,28.6,3.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19892,28.6,3.5,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19893,28.6,3.6,"(250, 248, 247)","(255, 255, 255)",HYPER ARID
19894,28.6,3.7,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19895,28.6,3.8,"(246, 243, 244)","(255, 255, 255)",HYPER ARID
19896,28.6,3.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19897,28.6,4.0,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19898,28.6,4.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19899,28.6,4.2,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19900,28.6,4.3,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19901,28.6,4.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19902,28.6,4.5,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19903,28.6,4.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19904,28.6,4.7,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
19905,28.6,4.8,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
19906,28.6,4.9,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
19907,28.6,5.0,"(252, 250, 246)","(255, 255, 255)",HYPER ARID
19908,28.6,5.1,"(252, 250, 245)","(255, 255, 255)",HYPER ARID
19909,28.6,5.2,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
19910,28.6,5.3,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
19911,28.6,5.4,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
19912,28.6,5.5,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
19913,28.6,5.6,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
19914,28.6,5.7,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
19915,28.6,5.8,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
19916,28.6,5.9,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
19917,28.6,6.0,"(252, 250, 243)","(255, 255, 255)",HYPER ARID
19918,28.6,6.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19919,28.6,6.2,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19920,28.6,6.3,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19921,28.6,6.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19922,28.6,6.5,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19923,28.6,6.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19924,28.6,6.7,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19925,28.6,6.8,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19926,28.6,6.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19927,28.6,7.0,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19928,28.6,7.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19929,28.6,7.2,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19930,28.6,7.3,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19931,28.6,7.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19932,28.6,7.5,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19933,28.6,7.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19934,28.6,7.7,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19935,28.6,7.8,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19936,28.6,7.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19937,28.6,8.0,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19938,28.6,8.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19939,28.6,8.2,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19940,28.6,8.3,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19941,28.6,8.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19942,28.6,8.5,"(253, 250, 242)","(255, 255, 255)",HYPER ARID
19943,28.6,8.6,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
19944,28.6,8.7,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
19945,28.6,8.8,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19946,28.6,8.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19947,28.6,9.0,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19948,28.6,9.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19949,28.6,9.2,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19950,28.6,9.3,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19951,28.6,9.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19952,28.6,9.5,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19953,28.6,9.6,"(246, 250, 248)","(255, 255, 255)",HYPER ARID
19954,28.6,9.7,"(175, 188, 206)","(168, 253, 227)",SUB HUMID
19955,28.6,9.8,"(96, 114, 144)","(88, 211, 150)",HUMID
19956,28.6,9.9,"(211, 226, 244)","(168, 253, 227)",SUB HUMID
19957,28.6,10.0,"(248, 250, 248)","(255, 255, 255)",HYPER ARID
19958,28.6,10.1,"(250, 249, 246)","(255, 255, 255)",HYPER ARID
19959,28.6,10.2,"(248, 250, 248)","(255, 255, 255)",HYPER ARID
19960,28.6,10.3,"(249, 250, 248)","(255, 255, 255)",HYPER ARID
19961,28.6,10.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19962,28.6,10.5,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19963,28.6,10.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19964,28.6,10.7,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19965,28.6,10.8,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19966,28.6,10.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19967,28.6,11.0,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19968,28.6,11.1,"(253, 250, 242)","(255, 255, 255)",HYPER ARID
19969,28.6,11.2,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
19970,28.6,11.3,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
19971,28.6,11.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19972,28.6,11.5,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19973,28.6,11.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19974,28.6,11.7,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19975,28.6,11.8,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19976,28.6,11.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19977,28.6,12.0,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19978,28.6,12.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19979,28.6,12.2,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19980,28.6,12.3,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19981,28.6,12.4,"(247, 245, 241)","(255, 255, 255)",HYPER ARID
19982,28.7,-8.1,"(250, 250, 248)","(255, 255, 255)",HYPER ARID
19983,28.7,-8.0,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19984,28.7,-7.9,"(250, 250, 246)","(255, 255, 255)",HYPER ARID
19985,28.7,-7.8,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19986,28.7,-7.7,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19987,28.7,-7.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19988,28.7,-7.5,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19989,28.7,-7.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19990,28.7,-7.3,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19991,28.7,-7.2,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19992,28.7,-7.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19993,28.7,-7.0,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19994,28.7,-6.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19995,28.7,-6.8,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19996,28.7,-6.7,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19997,28.7,-6.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19998,28.7,-6.5,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
19999,28.7,-6.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
20000,28.7,-6.3,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
20001,28.7,-6.2,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
20002,28.7,-6.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
20003,28.7,-6.0,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
20004,28.7,-5.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
20005,28.7,-5.8,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
20006,28.7,-5.7,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
20007,28.7,-5.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
20008,28.7,-5.5,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
20009,28.7,-5.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
20010,28.7,-5.3,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
20011,28.7,-5.2,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
20012,28.7,-5.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
20013,28.7,-5.0,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
20014,28.7,-4.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
20015,28.7,-4.8,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
20016,28.7,-4.7,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
20017,28.7,-4.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
20018,28.7,-4.5,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
20019,28.7,-4.4,"(246, 242, 239)","(255, 255, 255)",HYPER ARID
20020,28.7,-4.3,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
20021,28.7,-4.2,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
20022,28.7,-4.1,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
20023,28.7,-4.0,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
20024,28.7,-3.9,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
20025,28.7,-3.8,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
20026,28.7,-3.7,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
20027,28.7,-3.6,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
20028,28.7,-3.5,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
20029,28.7,-3.4,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
20030,28.7,-3.3,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
20031,28.7,-3.2,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
20032,28.7,-3.1,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
20033,28.7,-3.0,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
20034,28.7,-2.9,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
20035,28.7,-2.8,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
20036,28.7,-2.7,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
20037,28.7,-2.6,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
20038,28.7,-2.5,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
20039,28.7,-2.4,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
